id,city_name,signup_os,signup_channel,vehicle_make,vehicle_model,vehicle_year,bgc_interval,vehicle_interval,started
2812,1,3,2,0,0,0,0,0,0
2813,0,0,0,0,0,0,1,0,0
2814,1,4,0,0,0,0,4,0,0
2815,1,3,0,0,0,0,1,0,0
2816,1,1,0,5,5,3,4,4,0
2817,0,1,0,0,0,0,0,0,0
2818,2,1,0,0,0,0,4,0,0
2819,1,0,0,0,0,0,4,0,0
2820,2,1,1,0,0,0,3,0,0
2821,0,2,2,2,2,5,2,2,0
2822,0,0,1,2,1,3,2,2,1
2823,0,2,1,0,0,0,0,0,0
2824,2,1,0,3,3,2,3,2,0
2825,1,2,1,4,2,4,1,1,0
2826,1,2,1,3,3,3,0,5,0
2827,2,0,1,0,0,0,0,0,0
2828,1,1,2,0,0,0,1,0,0
2829,0,3,2,0,0,0,4,0,0
2830,2,0,0,0,0,0,0,0,0
2831,0,3,0,0,0,0,2,0,0
2832,1,0,1,1,2,3,2,4,1
2833,0,3,0,0,0,0,0,0,0
2834,0,2,0,4,5,5,4,3,0
2835,0,1,2,0,0,0,3,0,0
2836,1,0,1,1,1,3,1,2,1
2837,0,0,1,0,0,0,0,0,0
2838,0,3,0,0,0,0,0,0,0
2839,0,1,1,4,4,3,3,4,1
2840,0,3,0,0,0,0,5,0,0
2841,1,0,2,1,3,1,2,1,1
2842,0,0,0,0,0,0,4,0,0
2843,1,0,0,0,0,0,0,0,0
2844,1,0,2,0,0,0,0,0,0
2845,0,2,0,0,0,0,3,0,0
2846,1,1,0,0,0,0,1,0,0
2847,1,0,2,0,0,0,3,0,0
2848,0,3,0,0,0,0,3,0,0
2849,1,0,1,3,2,1,2,3,1
2850,0,0,1,0,0,0,1,0,0
2851,0,3,0,0,0,0,4,0,0
2852,1,2,2,0,0,0,1,0,0
2853,1,1,0,0,0,0,4,0,0
2854,0,2,2,0,0,0,0,0,0
2855,0,0,0,0,0,0,0,0,0
2856,0,4,2,0,0,0,0,0,0
2857,0,0,0,0,0,0,0,0,0
2858,0,3,0,0,0,0,3,0,0
2859,0,4,1,0,0,0,5,0,0
2860,0,4,2,5,4,1,1,2,0
2861,1,2,0,0,0,0,3,0,0
2862,1,2,0,0,0,0,0,0,0
2863,1,0,1,0,0,0,0,0,0
2864,2,3,0,0,0,0,4,0,0
2865,0,0,2,0,0,0,3,0,0
2866,0,3,2,0,0,0,3,0,0
2867,0,1,1,0,0,0,2,0,0
2868,0,4,1,3,4,3,1,4,0
2869,2,1,0,0,0,0,2,0,0
2870,1,0,0,1,2,1,2,2,0
2871,0,2,1,0,0,0,0,0,0
2872,0,1,0,0,0,0,5,0,0
2873,0,1,0,0,0,0,1,0,0
2874,0,4,1,2,4,4,2,3,1
2875,1,1,1,3,3,1,3,4,1
2876,0,1,0,3,3,1,4,4,0
2877,0,1,0,0,0,0,0,0,0
2878,0,1,1,2,2,3,4,3,0
2879,0,4,0,0,0,0,1,0,0
2880,1,0,1,0,0,0,1,0,0
2881,0,2,2,0,0,0,0,0,0
2882,0,1,0,0,0,0,3,0,0
2883,1,4,2,3,2,4,1,3,0
2884,0,2,2,1,2,4,2,5,0
2885,1,0,0,0,0,0,0,0,0
2886,2,0,2,0,0,0,0,0,0
2887,0,0,1,2,1,5,1,1,1
2888,0,0,1,1,1,3,5,5,0
2889,0,3,1,0,0,0,1,0,0
2890,0,0,2,0,0,0,2,0,0
2891,0,3,1,0,0,0,4,0,0
2892,1,1,0,0,0,0,2,0,0
2893,1,3,0,0,0,0,4,0,0
2894,0,2,2,0,0,0,0,0,0
2895,0,2,0,1,1,4,4,5,0
2896,1,1,0,1,1,5,2,5,0
2897,2,3,1,0,0,0,2,0,0
2898,1,0,0,2,4,2,1,3,1
2899,0,3,0,0,0,0,3,0,0
2900,1,0,0,0,0,0,5,0,0
2901,0,0,2,5,4,4,1,1,1
2902,0,4,0,0,0,0,5,0,0
2903,0,1,0,4,3,1,2,3,0
2904,1,3,2,4,2,1,3,3,1
2905,1,3,1,4,4,2,2,5,0
2906,0,0,0,0,0,0,3,0,0
2907,2,0,0,0,0,0,5,0,0
2908,1,4,2,0,0,0,2,0,0
2909,1,0,0,0,0,0,0,0,0
2910,0,3,0,0,0,0,2,0,0
2911,0,2,2,0,0,0,0,0,0
2912,0,0,2,0,0,0,3,0,0
2913,0,1,0,0,0,0,5,0,0
2914,1,0,1,0,0,0,0,0,0
2915,0,2,1,0,0,0,3,0,0
2916,0,0,2,0,0,0,4,0,0
2917,1,0,1,0,0,0,4,0,0
2918,1,0,2,0,0,0,0,0,0
2919,0,3,1,0,0,0,1,0,0
2920,0,0,0,1,1,1,2,2,0
2921,0,1,2,0,0,0,4,0,0
2922,1,1,0,0,0,0,4,0,0
2923,1,0,1,1,2,4,3,3,1
2924,0,1,0,0,0,0,0,0,0
2925,0,0,1,0,0,0,2,0,0
2926,1,1,0,0,0,0,0,0,0
2927,0,1,1,1,2,1,1,1,1
2928,0,1,0,0,0,0,1,0,0
2929,2,4,1,3,5,5,1,2,1
2930,1,4,2,1,3,3,1,1,1
2931,0,4,0,0,0,0,2,0,0
2932,0,3,1,0,0,0,0,0,0
2933,1,3,1,0,0,0,4,0,0
2934,0,2,2,0,0,0,0,0,0
2935,1,0,0,0,0,0,5,0,0
2936,1,2,2,5,4,5,0,4,0
2937,0,0,0,3,5,1,3,3,0
2938,2,0,1,5,5,1,1,1,1
2939,1,1,0,0,0,0,5,0,0
2940,0,0,0,0,0,0,0,0,0
2941,0,0,2,5,5,5,2,4,0
2942,0,0,0,0,0,0,5,0,0
2943,0,2,1,0,0,0,0,0,0
2944,0,0,1,2,1,5,4,4,0
2945,0,1,0,5,5,4,5,5,0
2946,1,0,2,0,0,0,4,0,0
2947,1,1,1,5,4,4,3,5,0
2948,1,0,1,0,0,0,5,0,0
2949,0,2,0,0,0,0,1,0,0
2950,0,2,1,0,0,0,0,0,0
2951,1,4,1,2,1,5,2,3,1
2952,1,4,1,0,0,0,5,0,1
2953,0,1,0,0,0,0,1,0,0
2954,1,1,2,3,3,1,3,5,0
2955,1,1,2,0,0,0,1,0,0
2956,0,4,0,0,0,0,5,0,0
2957,1,2,1,0,0,0,0,0,0
2958,0,3,1,0,0,0,1,0,0
2959,1,1,1,5,5,4,5,5,0
2960,0,3,2,0,0,0,3,0,0
2961,1,4,0,1,1,4,1,2,0
2962,1,0,1,2,1,1,1,1,0
2963,0,1,0,0,0,0,0,0,0
2964,0,3,2,0,0,0,1,0,0
2965,1,0,2,0,0,0,0,0,0
2966,2,3,0,3,4,4,2,2,0
2967,2,0,1,0,0,0,5,0,0
2968,0,2,2,0,0,0,3,0,0
2969,1,3,2,0,0,0,2,0,0
2970,0,3,0,3,4,1,5,5,0
2971,0,2,2,3,4,5,1,2,0
2972,1,3,2,1,2,4,3,3,1
2973,0,0,0,0,0,0,5,0,0
2974,0,1,0,0,0,0,2,0,0
2975,0,2,2,5,5,4,0,4,0
2976,0,1,1,0,0,0,0,0,0
2977,0,0,2,0,0,0,2,0,0
2978,1,1,1,0,0,0,4,0,0
2979,2,2,2,0,0,0,4,0,0
2980,0,0,0,3,4,4,1,1,0
2981,0,3,0,0,0,0,1,0,0
2982,0,0,1,4,3,1,1,1,1
2983,1,0,2,3,4,5,1,1,1
2984,1,0,0,0,0,0,3,0,0
2985,1,3,1,1,3,1,2,4,0
2986,0,0,0,0,0,0,0,0,0
2987,0,1,1,0,0,0,4,0,0
2988,1,1,0,0,0,0,3,0,0
2989,1,3,1,4,3,1,1,1,1
2990,0,2,1,0,0,0,1,0,0
2991,1,0,0,0,0,0,5,0,0
2992,1,0,1,5,5,3,1,1,1
2993,1,1,1,0,0,0,0,0,0
2994,1,4,2,0,0,0,5,0,0
2995,0,0,1,0,0,0,1,0,0
2996,1,2,2,0,0,0,0,0,0
2997,1,1,0,0,0,0,5,0,0
2998,0,3,0,5,3,1,5,4,0
2999,0,0,2,0,0,0,3,0,0
3000,1,0,0,0,0,0,4,0,0
3001,1,0,2,0,0,0,3,0,0
3002,0,0,0,0,0,0,1,0,0
3003,2,2,0,1,4,4,1,1,1
3004,0,2,2,0,0,0,0,0,0
3005,0,0,1,2,1,1,3,2,1
3006,1,1,0,0,0,0,0,0,0
3007,1,0,2,0,0,0,2,0,0
3008,0,0,1,3,4,2,3,3,0
3009,0,2,2,0,0,0,5,0,0
3010,0,1,1,0,0,0,1,0,0
3011,0,0,2,0,0,0,2,0,0
3012,0,2,2,0,0,0,0,0,0
3013,0,0,1,0,0,0,1,0,0
3014,0,2,2,0,0,0,0,0,0
3015,0,0,0,3,3,3,4,4,0
3016,0,2,0,0,0,0,3,0,0
3017,1,1,1,4,4,3,1,1,1
3018,2,0,0,0,0,0,5,0,0
3019,0,2,2,0,0,0,0,0,0
3020,1,0,0,0,0,0,4,0,0
3021,0,2,1,0,0,0,0,0,0
3022,1,2,1,0,0,0,0,0,0
3023,0,1,0,0,0,0,0,0,0
3024,0,0,1,0,0,0,5,0,0
3025,0,1,2,0,0,0,1,0,0
3026,0,4,0,0,0,0,2,0,0
3027,1,2,1,0,0,0,0,0,0
3028,0,1,1,0,0,0,2,0,0
3029,1,0,0,0,0,0,0,0,0
3030,1,1,0,0,0,0,0,0,0
3031,1,1,1,3,3,1,5,5,0
3032,0,1,0,0,0,0,3,0,0
3033,1,1,1,1,1,4,1,1,1
3034,1,3,0,0,0,0,4,0,0
3035,0,1,0,0,0,0,0,0,0
3036,0,2,1,0,0,0,5,0,0
3037,0,4,2,2,2,1,1,5,0
3038,0,3,2,0,0,0,4,0,0
3039,1,1,0,0,0,0,0,0,0
3040,0,1,0,0,0,0,4,0,0
3041,0,3,2,0,0,0,1,0,0
3042,0,2,2,0,0,0,0,0,0
3043,0,0,0,0,0,0,5,0,0
3044,0,0,2,3,3,1,3,5,0
3045,0,2,0,0,0,0,2,0,0
3046,0,1,2,0,0,0,2,0,0
3047,1,0,0,4,4,4,5,4,0
3048,1,3,0,0,0,0,1,0,0
3049,1,4,2,3,2,1,1,1,1
3050,0,0,2,0,0,0,0,0,0
3051,0,1,0,0,0,0,0,0,0
3052,1,0,1,1,2,4,2,2,1
3053,1,0,0,5,4,1,2,4,1
3054,0,1,0,0,0,0,5,0,0
3055,0,0,1,5,5,2,1,1,1
3056,1,3,0,0,0,0,5,0,0
3057,0,2,2,0,0,0,0,0,0
3058,0,2,0,0,0,0,2,0,0
3059,0,0,1,1,1,3,1,1,1
3060,0,4,1,2,1,1,3,3,1
3061,0,1,2,0,0,0,0,0,0
3062,0,1,0,0,0,0,2,0,0
3063,1,0,1,0,0,0,3,0,0
3064,1,3,0,0,0,0,2,0,0
3065,1,3,0,0,0,0,2,0,0
3066,0,0,0,0,0,0,2,0,0
3067,0,0,0,1,1,3,3,2,0
3068,0,0,0,5,4,5,4,4,0
3069,0,2,2,0,0,0,2,0,0
3070,1,3,0,0,0,0,2,0,0
3071,0,3,0,0,0,0,4,0,0
3072,1,0,1,5,4,1,5,5,0
3073,1,0,2,0,0,0,0,0,0
3074,1,1,1,0,0,0,3,0,0
3075,0,3,2,0,0,0,2,0,0
3076,1,2,0,0,0,0,4,0,0
3077,0,2,2,0,0,0,0,0,0
3078,0,0,1,0,0,0,2,0,0
3079,0,1,0,0,0,0,0,0,0
3080,0,1,0,4,2,1,2,3,1
3081,0,1,0,0,0,0,0,0,0
3082,1,1,0,0,0,0,0,0,0
3083,1,3,0,2,1,4,4,4,0
3084,0,0,1,5,3,5,1,2,0
3085,0,1,0,0,0,0,5,0,0
3086,2,2,0,0,0,0,5,0,0
3087,1,4,0,0,0,0,4,0,0
3088,0,0,2,0,0,0,0,0,0
3089,1,1,0,0,0,0,0,0,0
3090,0,2,2,0,0,0,0,0,0
3091,0,2,2,0,0,0,0,0,0
3092,1,2,2,0,0,0,3,0,0
3093,0,3,1,1,1,1,3,3,1
3094,1,3,0,0,0,0,0,0,0
3095,0,2,0,0,0,0,0,0,0
3096,0,0,0,0,0,0,2,0,0
3097,0,1,1,2,2,1,5,4,0
3098,1,2,1,2,1,4,5,5,0
3099,1,3,2,4,2,5,3,3,1
3100,1,4,2,5,4,1,5,5,0
3101,0,0,0,0,0,0,1,0,0
3102,0,0,0,1,1,3,1,1,0
3103,1,1,2,5,5,1,4,4,0
3104,1,0,0,3,3,1,1,3,1
3105,0,3,2,0,0,0,4,0,0
3106,0,0,0,0,0,0,0,0,0
3107,1,2,1,2,2,1,3,3,0
3108,1,4,2,0,0,0,0,0,0
3109,0,1,1,5,4,4,4,4,1
3110,0,3,0,0,0,0,5,0,0
3111,0,3,0,3,3,3,1,1,0
3112,2,3,2,0,0,0,3,0,0
3113,2,1,0,0,0,0,0,0,0
3114,0,1,0,0,0,0,3,0,0
3115,0,0,1,1,1,1,2,2,0
3116,1,0,0,0,0,0,0,0,0
3117,0,0,1,4,5,5,2,3,1
3118,0,1,1,0,0,0,2,0,0
3119,2,1,0,3,5,4,2,2,0
3120,0,2,0,5,5,1,3,3,0
3121,1,1,1,0,0,0,0,0,0
3122,2,0,1,0,0,0,0,0,0
3123,0,1,0,0,0,0,2,0,0
3124,2,1,0,0,0,0,1,0,0
3125,1,2,1,3,2,4,3,4,0
3126,1,4,1,0,0,0,4,0,0
3127,0,4,0,4,4,4,1,1,1
3128,1,2,2,0,0,0,1,0,0
3129,0,1,2,2,2,1,5,5,0
3130,1,2,1,0,0,0,0,0,0
3131,0,1,0,0,0,0,4,0,0
3132,1,4,2,0,0,0,5,0,0
3133,0,0,0,0,0,0,0,0,0
3134,0,1,0,0,0,0,1,0,0
3135,0,3,0,0,0,0,0,0,0
3136,1,0,1,2,2,1,3,3,1
3137,0,4,2,3,5,3,1,1,0
3138,0,2,2,3,2,2,4,4,0
3139,1,1,0,0,0,0,0,0,0
3140,1,1,0,0,0,0,0,0,0
3141,0,1,0,0,0,0,4,0,0
3142,1,3,2,0,0,0,3,0,0
3143,0,1,1,2,3,1,3,2,1
3144,0,1,1,0,0,0,4,0,0
3145,0,2,1,0,0,0,5,0,0
3146,1,4,2,1,2,1,2,2,1
3147,1,2,1,0,0,0,5,0,0
3148,0,1,1,0,0,0,0,0,0
3149,0,3,0,0,0,0,1,0,0
3150,0,0,2,0,0,0,4,0,0
3151,0,0,1,0,0,0,3,0,0
3152,1,0,0,0,0,0,0,0,0
3153,1,2,0,0,0,0,5,0,0
3154,0,2,0,1,1,5,2,3,0
3155,0,0,1,0,0,0,0,0,0
3156,0,0,1,5,5,3,2,2,1
3157,1,0,1,4,5,2,4,2,1
3158,0,4,0,2,2,3,1,1,0
3159,0,3,0,0,0,0,0,0,0
3160,1,2,1,0,0,0,2,0,0
3161,1,1,0,0,0,0,0,0,0
3162,1,4,2,3,3,1,5,5,0
3163,1,2,1,0,0,0,0,0,0
3164,2,4,0,0,0,0,0,0,0
3165,1,2,2,0,0,0,0,0,0
3166,0,2,1,0,0,0,0,0,0
3167,0,0,2,0,0,0,1,0,0
3168,0,0,1,0,0,0,5,0,0
3169,1,0,2,0,0,0,3,0,0
3170,1,0,0,2,3,4,1,5,0
3171,2,2,2,1,1,4,5,5,0
3172,0,1,1,0,0,0,5,0,0
3173,0,1,0,0,0,0,4,0,0
3174,0,3,0,0,0,0,5,0,0
3175,0,0,1,0,0,0,0,0,0
3176,1,3,0,0,0,0,0,0,0
3177,0,0,1,1,1,1,1,1,1
3178,0,4,1,2,1,4,1,1,1
3179,0,0,0,0,0,0,1,0,0
3180,1,0,0,0,0,0,4,0,0
3181,1,0,2,0,0,0,2,0,0
3182,1,2,2,0,0,0,0,0,0
3183,0,0,1,0,0,0,0,0,0
3184,0,3,2,0,0,0,3,0,0
3185,0,3,2,0,0,0,1,0,0
3186,0,0,2,0,0,0,0,0,0
3187,0,0,1,0,0,0,3,0,0
3188,1,3,0,3,4,3,4,4,0
3189,0,0,1,0,0,0,5,0,0
3190,1,4,0,0,0,0,0,0,0
3191,1,3,0,0,0,0,4,0,0
3192,1,4,2,2,1,3,2,4,0
3193,0,3,0,0,0,0,5,0,0
3194,0,1,0,0,0,0,3,0,0
3195,1,0,1,1,1,1,2,2,1
3196,1,1,0,0,0,0,0,0,0
3197,1,0,1,0,0,0,4,0,0
3198,1,3,0,2,2,2,2,3,1
3199,1,2,1,0,0,0,0,0,0
3200,1,3,0,0,0,0,1,0,0
3201,1,0,1,0,0,0,2,0,0
3202,0,1,0,0,0,0,3,0,0
3203,0,1,2,0,0,0,0,0,0
3204,0,4,0,2,3,2,4,3,1
3205,1,0,0,0,0,0,3,0,0
3206,0,4,0,1,1,1,5,4,1
3207,0,4,0,0,0,0,5,0,0
3208,1,3,0,0,0,0,0,0,0
3209,0,1,0,0,0,0,0,0,0
3210,1,1,2,5,5,3,1,1,1
3211,0,1,2,0,0,0,5,0,0
3212,1,0,1,1,3,3,4,4,0
3213,0,1,0,0,0,0,5,0,0
3214,2,0,0,1,1,1,3,4,0
3215,0,0,1,0,0,0,4,0,0
3216,0,3,2,0,0,0,4,0,0
3217,0,2,1,0,0,0,0,0,0
3218,0,0,1,1,1,2,1,1,1
3219,0,1,2,0,0,0,5,0,0
3220,1,2,1,0,0,0,0,0,0
3221,0,0,0,1,1,4,4,4,0
3222,1,0,0,2,2,5,1,1,1
3223,0,2,2,0,0,0,0,0,0
3224,0,3,1,0,0,0,1,0,0
3225,1,0,2,0,0,0,0,0,0
3226,0,1,0,0,0,0,0,0,0
3227,2,0,0,0,0,0,5,0,0
3228,2,0,0,0,0,0,0,0,0
3229,0,4,2,1,1,5,0,3,0
3230,0,3,0,0,0,0,0,0,0
3231,0,3,1,1,1,1,2,3,1
3232,1,1,1,0,0,0,3,0,0
3233,2,2,0,0,0,0,3,0,0
3234,1,2,1,0,0,0,0,0,0
3235,1,0,0,0,0,0,2,0,0
3236,0,4,1,5,5,3,2,3,1
3237,0,1,0,0,0,0,3,0,0
3238,0,0,1,1,1,5,4,4,1
3239,0,2,1,0,0,0,1,0,0
3240,0,4,1,0,0,0,5,0,0
3241,2,3,0,4,3,3,5,5,0
3242,1,0,1,0,0,0,2,0,0
3243,0,1,0,0,0,0,0,0,0
3244,0,2,2,0,0,0,4,0,0
3245,0,3,0,5,4,1,4,4,0
3246,0,1,1,3,2,3,2,3,1
3247,2,1,1,0,0,0,3,0,0
3248,0,2,2,0,0,0,0,0,0
3249,2,1,1,3,5,4,4,4,1
3250,0,4,0,2,1,1,0,5,0
3251,0,2,2,0,0,0,1,0,0
3252,1,1,0,5,3,2,2,2,0
3253,0,1,2,0,0,0,1,0,0
3254,0,4,0,0,0,0,5,0,0
3255,0,0,0,0,0,0,1,0,1
3256,0,1,1,5,4,5,3,3,0
3257,1,3,1,1,1,5,1,2,1
3258,1,1,0,0,0,0,5,0,0
3259,2,4,2,1,2,3,3,3,1
3260,0,0,1,0,0,0,4,0,0
3261,2,3,1,0,0,0,0,0,0
3262,0,2,1,0,0,0,0,0,0
3263,0,2,1,0,0,0,2,0,0
3264,1,2,1,0,0,0,0,0,0
3265,0,1,0,0,0,0,3,0,0
3266,0,0,1,2,1,1,1,1,0
3267,2,2,2,0,0,0,0,0,0
3268,1,3,0,1,1,3,4,3,1
3269,1,1,2,0,0,0,4,0,0
3270,0,0,0,0,0,0,4,0,0
3271,0,0,2,0,0,0,1,0,0
3272,0,2,0,0,0,0,0,0,0
3273,0,2,2,0,0,0,4,0,0
3274,0,1,1,0,0,0,3,0,0
3275,2,0,0,0,0,0,3,0,0
3276,1,0,1,2,1,4,2,3,0
3277,0,0,2,0,0,0,4,0,0
3278,0,4,2,3,5,5,1,4,0
3279,1,0,0,0,0,0,5,0,0
3280,1,1,0,2,1,5,3,3,0
3281,1,2,2,0,0,0,3,0,0
3282,2,2,0,0,0,0,5,0,0
3283,2,4,1,0,0,0,4,0,0
3284,1,0,0,0,0,0,3,0,0
3285,0,0,2,2,2,4,5,5,0
3286,1,0,1,0,0,0,5,0,0
3287,1,1,1,0,0,0,5,0,0
3288,1,1,2,0,0,0,2,0,0
3289,0,1,0,0,0,0,5,0,0
3290,0,3,1,0,0,0,4,0,0
3291,0,1,0,2,1,1,2,1,1
3292,0,1,2,0,0,0,4,0,0
3293,0,2,0,1,1,1,2,4,0
3294,0,1,2,0,0,0,3,0,0
3295,0,1,1,2,1,3,3,3,1
3296,0,4,0,0,0,0,1,0,0
3297,0,2,0,4,5,3,3,2,1
3298,0,1,2,0,0,0,2,0,0
3299,0,0,0,0,0,0,0,0,0
3300,0,1,2,0,0,0,4,0,0
3301,1,0,2,0,0,0,2,0,0
3302,0,0,0,0,0,0,0,0,0
3303,2,0,0,0,0,0,0,0,0
3304,1,1,0,3,5,1,2,1,1
3305,0,1,1,1,2,3,2,4,0
3306,1,0,1,0,0,0,1,0,0
3307,1,2,2,5,5,1,5,5,0
3308,0,2,2,1,1,1,5,4,0
3309,0,0,0,0,0,0,4,0,0
3310,0,3,0,0,0,0,0,0,0
3311,0,1,2,5,4,4,2,5,0
3312,1,0,0,0,0,0,3,0,0
3313,0,0,0,0,0,0,0,0,0
3314,0,0,0,0,0,0,5,0,0
3315,0,1,0,0,0,0,0,0,0
3316,1,0,0,0,0,0,0,0,0
3317,0,1,0,0,0,0,1,0,0
3318,1,1,0,0,0,0,3,0,0
3319,0,4,0,0,0,0,4,0,0
3320,1,1,0,0,0,0,4,0,0
3321,0,0,1,0,0,0,5,0,0
3322,0,1,1,0,0,0,1,0,0
3323,1,0,1,4,3,1,1,3,0
3324,1,0,2,3,4,1,3,5,0
3325,1,4,0,0,0,0,0,0,0
3326,2,2,1,0,0,0,5,0,0
3327,1,4,0,0,0,0,0,0,0
3328,1,1,1,0,0,0,1,0,0
3329,0,1,1,0,0,0,3,0,0
3330,2,4,2,5,3,4,2,2,1
3331,0,3,2,0,0,0,1,0,0
3332,1,1,1,4,4,5,5,5,0
3333,0,1,1,0,0,0,4,0,0
3334,0,2,1,0,0,0,0,0,0
3335,0,0,2,0,0,0,5,0,0
3336,0,2,1,0,0,0,0,0,0
3337,0,2,1,0,0,0,0,0,0
3338,0,1,0,0,0,0,0,0,0
3339,2,4,1,0,0,0,4,0,0
3340,0,2,1,0,0,0,0,0,0
3341,1,1,1,0,0,0,2,0,0
3342,0,1,2,0,0,0,2,0,0
3343,1,3,1,3,3,5,1,1,1
3344,1,0,0,0,0,0,4,0,0
3345,2,3,0,0,0,0,2,0,0
3346,0,2,1,0,0,0,0,0,0
3347,1,1,0,0,0,0,3,0,0
3348,0,1,0,0,0,0,3,0,0
3349,0,4,0,0,0,0,3,0,0
3350,0,3,0,0,0,0,2,0,0
3351,0,0,2,0,0,0,5,0,0
3352,0,1,0,3,3,5,0,0,0
3353,1,2,1,0,0,0,0,0,0
3354,0,2,1,1,1,1,1,1,1
3355,0,4,2,0,0,0,1,0,0
3356,0,1,2,0,0,0,3,0,0
3357,0,1,0,0,0,0,5,0,0
3358,1,0,1,1,1,5,1,1,1
3359,0,1,2,0,0,0,5,0,0
3360,0,0,2,0,0,0,0,0,0
3361,1,1,0,0,0,0,5,0,0
3362,0,3,0,0,0,0,0,0,0
3363,0,3,2,0,0,0,5,0,0
3364,1,0,2,0,0,0,0,0,0
3365,1,1,2,0,0,0,5,0,0
3366,0,1,1,0,0,0,2,0,0
3367,1,1,0,5,4,4,5,4,0
3368,0,4,0,3,3,3,5,5,0
3369,1,0,1,1,1,5,5,5,0
3370,1,4,0,5,5,3,5,5,0
3371,1,1,0,3,2,1,4,5,0
3372,0,0,2,0,0,0,3,0,0
3373,1,1,0,0,0,0,0,0,0
3374,0,0,0,0,0,0,0,0,0
3375,2,4,0,2,5,3,2,2,0
3376,1,1,0,0,0,0,2,0,0
3377,0,0,0,0,0,0,3,0,0
3378,0,0,0,0,0,0,3,0,0
3379,1,0,1,0,0,0,5,0,0
3380,0,1,1,0,0,0,5,0,0
3381,1,4,2,0,0,0,1,0,0
3382,0,0,0,0,0,0,0,0,0
3383,2,0,2,0,0,0,4,0,0
3384,0,0,1,0,0,0,3,0,0
3385,1,0,1,3,3,4,4,4,0
3386,0,1,1,0,0,0,5,0,0
3387,1,0,1,0,0,0,3,0,0
3388,0,0,2,0,0,0,5,0,0
3389,0,0,0,0,0,0,0,0,0
3390,0,1,1,2,1,1,3,3,1
3391,0,0,2,4,2,4,1,2,0
3392,0,1,0,0,0,0,4,0,0
3393,1,0,1,0,0,0,3,0,0
3394,1,1,1,0,0,0,0,0,0
3395,0,1,2,0,0,0,0,0,0
3396,0,0,0,0,0,0,1,0,0
3397,1,1,0,1,1,3,5,5,0
3398,1,4,0,0,0,0,1,0,0
3399,1,0,0,0,0,0,3,0,0
3400,0,1,2,0,0,0,3,0,0
3401,1,3,1,1,1,2,3,3,0
3402,0,1,1,4,2,2,1,1,1
3403,0,1,0,0,0,0,2,0,0
3404,0,0,2,0,0,0,0,0,0
3405,1,1,0,0,0,0,4,0,0
3406,0,1,1,1,1,4,1,3,0
3407,0,1,1,0,0,0,3,0,0
3408,0,0,0,0,0,0,5,0,0
3409,0,2,2,2,2,5,4,5,0
3410,0,1,0,0,0,0,3,0,0
3411,0,0,0,4,3,1,2,3,1
3412,0,0,0,0,0,0,0,0,0
3413,1,1,1,0,0,0,5,0,0
3414,0,1,2,1,4,3,2,2,0
3415,2,1,0,0,0,0,0,0,0
3416,0,0,0,0,0,0,1,0,0
3417,1,0,1,4,2,1,2,4,0
3418,2,4,0,0,0,0,0,0,0
3419,0,1,0,0,0,0,5,0,0
3420,0,3,0,0,0,0,1,0,0
3421,0,2,0,0,0,0,2,0,0
3422,0,4,0,0,0,0,0,0,0
3423,0,1,0,0,0,0,3,0,0
3424,0,2,1,0,0,0,0,0,0
3425,0,2,1,0,0,0,0,0,0
3426,1,1,0,5,3,4,2,1,1
3427,1,0,1,1,3,4,1,2,1
3428,1,3,0,0,0,0,3,0,0
3429,0,1,0,0,0,0,0,0,0
3430,0,0,0,0,0,0,0,0,0
3431,1,4,0,0,0,0,0,0,0
3432,0,1,0,5,4,1,1,1,0
3433,2,2,1,0,0,0,1,0,0
3434,0,1,0,0,0,0,4,0,0
3435,0,3,0,2,1,1,3,3,0
3436,1,3,0,5,5,5,1,4,1
3437,0,0,0,0,0,0,0,0,0
3438,1,1,0,0,0,0,4,0,0
3439,0,4,2,0,0,0,3,0,0
3440,0,1,0,0,0,0,0,0,0
3441,0,0,1,5,5,3,3,3,1
3442,0,3,1,1,2,4,2,3,1
3443,0,1,1,3,3,3,3,3,1
3444,0,1,1,0,0,0,1,0,0
3445,2,1,0,3,5,3,1,1,0
3446,0,1,0,0,0,0,2,0,0
3447,0,2,1,0,0,0,0,0,0
3448,0,0,0,0,0,0,4,0,0
3449,0,4,0,0,0,0,0,0,0
3450,1,1,0,0,0,0,0,0,0
3451,0,0,0,0,0,0,1,0,0
3452,0,0,0,0,0,0,1,0,0
3453,0,3,0,0,0,0,4,0,0
3454,2,3,2,0,0,0,3,0,0
3455,1,1,1,0,0,0,5,0,0
3456,2,1,0,0,0,0,2,0,0
3457,1,1,0,0,0,0,0,0,0
3458,0,1,1,0,0,0,0,0,0
3459,0,0,0,3,3,1,5,5,0
3460,1,0,0,0,0,0,2,0,0
3461,1,0,1,1,2,4,1,4,0
3462,0,1,1,0,0,0,5,0,0
3463,0,1,0,0,0,0,2,0,0
3464,0,1,0,0,0,0,0,0,0
3465,0,0,2,0,0,0,2,0,0
3466,1,0,1,0,0,0,0,0,0
3467,0,0,1,0,0,0,2,0,0
3468,0,3,2,4,4,1,4,4,0
3469,0,1,1,0,0,0,1,0,0
3470,1,3,2,0,0,0,3,0,0
3471,1,4,1,1,1,4,3,3,1
3472,0,0,0,0,0,0,0,0,0
3473,0,1,0,0,0,0,0,0,0
3474,1,0,2,3,3,5,3,3,0
3475,1,0,1,0,0,0,1,0,0
